P53070|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
F4KAF2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9FMS5|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
A7Y7W3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O76041|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9LRM7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8VDK1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q945M1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8NFW8|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q84ST4|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
K4C9E2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9FLI7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O74855|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9HAN9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q12080|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9NP74|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9DB60|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8MML5|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P40855|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8N165|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q2EMV9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q12511|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9M076|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O60065|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9LIK0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q925N3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9N2L7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9GV41|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P53350|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9S7G6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q0WLC6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q5XIH7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8C115|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9LK57|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O43586|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P40164|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P46471|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9USS6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9NQV8|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9S841|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9ZW82|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P31374|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q99188|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q54XQ2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
A6NK89|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P38623|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P21524|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9GZR2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q13156|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q06108|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q924W9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9NWU5|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q10155|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9NVW2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q920M2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P32611|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P62487|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P45818|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P0C2B9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P36533|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9CQ29|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O13563|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P39516|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9SN22|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q04195|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O24621|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q06315|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9Y675|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P53207|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q99932|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8TAD8|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q68CJ6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9CZ91|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9JM73|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P34619|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9T014|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P00445|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P36167|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P26686|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q40983|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q75GR5|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
A0A0D1CVS5|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P38788|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8RY95|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8N0Z3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9UJ98|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P47226|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8MIR0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P48643|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O75663|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q07352|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P70399|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q7Z6K1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q42529|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P11387|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q969P6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9C026|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8TAM2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9P7V3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9Y606|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q13432|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9US43|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9NZ09|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q09275|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8W4L5|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P34511|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q91XU0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9SMX3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
E1B328|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9SB92|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9C0E2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P56765|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O04376|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9XF19|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q38950|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q7PLK0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9GZX7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q60823|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9VQ79|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8BVM7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q21227|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O75179|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q810B6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P25054|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q94545|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9H981|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P48361|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P01096|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9SSS9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q2UGZ7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q12509|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P38772|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q12186|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O24174|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q7LKZ7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q06338|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8H183|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P34537|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
F4IH25|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q6PFX2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q04347|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q96MI9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P53615|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q563C3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P33322|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q812E0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9FGR0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q14019|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O75909|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9S7H3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q7Z4T9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8IYE1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9C0D2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q1T763|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9CA67|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q5JTW2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q22197|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q94B60|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
A2A8L1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9Y232|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9CR86|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P97784|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q01617|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q6A070|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8WVB6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8LGH4|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P14605|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q3EBC8|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O35286|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q1H537|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q09732|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9UBU7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P24784|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9W4M8|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8W2N5|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9P3W4|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O14040|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P40487|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q96HY7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O36014|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P27344|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q09867|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O75319|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
G5EGU2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q6ZJM9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P39995|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q23045|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9VW51|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9SKT1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q96KQ7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9H9T3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9QUI1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9HB96|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O80429|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9JIX9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q66LM6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9URY5|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q06205|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P90947|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9SGS2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8R0N6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8LDF9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P40976|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q7TPV4|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q6R0H1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q6TBX7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P53944|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q96E29|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O13921|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O94275|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9UU84|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q09907|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q6Z869|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O08587|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9H8H0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O60285|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P47149|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q7K0D8|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8WXI9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q96DU9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9LJG6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q6GQQ9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q8MLZ3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P07275|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9LM20|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
A6NFN3|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q969X0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9Y7R7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P51401|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9P7W8|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P82929|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9JI13|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q03201|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P38990|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q92791|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O22922|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q0QF01|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9UUI6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
F4IUY8|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9SNB8|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9S713|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
B6H2G9|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P40763|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q7XNX6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P53873|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
F4IFC5|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9FYR6|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O74428|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9P6P0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P61407|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9I7U4|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P00927|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q5UE94|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q6SJ96|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q12363|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q3UGF1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O42943|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O43013|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9UT54|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O43048|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O14032|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9P7W1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O14262|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O60136|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P53185|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
O65499|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P38070|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P39994|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9C1X2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P40057|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q06152|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9Y2Y4|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9P7L1|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q969J2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9Y3S2|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9FGC7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q3URR7|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
Q9UTC0|EUKARYA|NO_SP	Q8TF40|EUKARYA|NO_SP
P36980|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
Q62867|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P07987|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P01900|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
Q9GZX6|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P06306|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
Q96F46|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P01563|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
Q08380|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
C5P3X6|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P10493|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
Q765P4|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P42813|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P97710|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P06908|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
Q02942|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P27731|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P83234|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P10456|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P09230|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
Q9STQ3|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P19034|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P07457|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
Q10NX8|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P20160|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
Q6UWE3|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
P09955|EUKARYA|SP	Q8TF40|EUKARYA|NO_SP
